hour,day_of_week,month,zone,weather,is_holiday,temperature_c,demand
23,2,12,Zone_B,snow,0,12.1,29.8
22,0,8,Zone_B,clear,0,22.1,92.7
4,5,1,Zone_D,fog,0,16.7,103.4
11,0,2,Zone_D,rain,0,18.2,106.3
16,2,10,Zone_C,clear,0,24.5,49.7
22,3,10,Zone_D,snow,0,23.1,24.3
12,1,7,Zone_B,clear,0,14.9,100.1
22,1,11,Zone_C,clear,0,18.8,63.2
2,3,6,Zone_D,snow,0,20.9,126.9
8,1,1,Zone_A,fog,0,15.8,135.8
16,5,6,Zone_D,clear,0,26.9,22.9
16,4,7,Zone_D,clear,0,33.8,39.9
19,4,7,Zone_D,clear,0,26.7,33.4
15,3,8,Zone_A,snow,0,28.4,2.8
21,6,6,Zone_A,clear,0,21.7,6.6
12,4,12,Zone_A,clear,0,17.6,111.8
18,5,2,Zone_D,fog,0,29.6,0.0
16,2,7,Zone_B,clear,0,19.7,47.2
3,1,1,Zone_C,clear,0,26.1,183.9
11,5,1,Zone_A,clear,0,15.9,90.6
8,2,6,Zone_D,clear,0,23.1,181.1
18,3,6,Zone_B,rain,0,25.1,15.9
11,5,1,Zone_C,fog,0,9.9,59.3
8,5,8,Zone_B,clear,0,35.2,147.4
6,6,9,Zone_D,clear,0,31.1,162.8
13,4,8,Zone_C,clear,0,25.6,86.5
19,2,11,Zone_C,fog,0,22.6,0.0
18,2,1,Zone_D,clear,0,14.2,4.6
14,6,11,Zone_B,clear,0,19.6,23.0
15,0,8,Zone_B,clear,0,26.7,64.0
20,2,5,Zone_A,snow,0,33.3,19.9
4,4,6,Zone_A,clear,0,27.6,177.9
2,1,3,Zone_C,clear,0,15.8,128.3
11,6,12,Zone_C,clear,0,20.8,118.4
19,1,7,Zone_A,clear,0,28.4,44.0
20,1,12,Zone_C,rain,0,22.1,27.5
3,4,9,Zone_D,clear,0,11.7,188.3
20,1,11,Zone_D,clear,0,14.7,21.3
22,5,3,Zone_A,fog,0,29.1,8.6
15,6,12,Zone_B,rain,0,31.8,1.6
6,5,11,Zone_A,rain,0,22.5,127.4
12,6,3,Zone_B,clear,0,28.0,58.4
20,1,8,Zone_C,clear,0,20.0,43.7
9,3,1,Zone_B,clear,0,29.2,171.5
6,3,1,Zone_C,clear,0,24.9,179.8
13,0,11,Zone_B,rain,0,17.7,54.6
4,5,2,Zone_D,clear,0,21.6,149.3
2,0,10,Zone_C,rain,0,25.4,130.8
22,2,11,Zone_C,clear,0,34.1,75.6
10,2,12,Zone_A,clear,0,24.6,159.8
10,5,1,Zone_C,rain,0,29.1,105.9
17,5,6,Zone_B,clear,0,29.9,0.0
14,6,10,Zone_C,clear,0,25.9,27.5
11,2,9,Zone_B,clear,0,22.7,141.8
8,6,8,Zone_D,clear,0,30.2,158.8
9,0,3,Zone_D,rain,0,24.8,143.1
11,1,1,Zone_D,clear,1,24.1,110.3
16,6,6,Zone_C,clear,0,15.5,25.0
5,2,7,Zone_C,clear,0,27.7,197.4
6,1,2,Zone_A,rain,0,11.0,164.7
13,1,11,Zone_C,rain,0,22.0,46.5
12,0,11,Zone_A,rain,1,31.0,76.9
7,6,11,Zone_C,fog,0,17.7,126.3
9,3,9,Zone_D,clear,0,23.0,176.3
8,5,4,Zone_C,clear,0,13.8,153.7
17,3,10,Zone_B,rain,0,24.5,9.3
1,4,7,Zone_C,fog,0,31.2,105.0
4,3,2,Zone_C,snow,0,22.7,150.7
4,2,2,Zone_A,snow,0,34.3,126.4
5,0,6,Zone_D,snow,0,23.8,158.8
18,1,2,Zone_D,clear,0,23.4,36.1
7,0,11,Zone_B,rain,0,31.7,186.0
15,6,3,Zone_B,clear,0,30.7,12.6
12,5,9,Zone_B,clear,0,14.0,99.4
0,6,11,Zone_C,clear,0,28.6,48.7
21,4,7,Zone_C,clear,0,29.5,37.3
19,4,11,Zone_D,fog,0,29.0,0.0
16,4,10,Zone_B,clear,0,23.2,44.9
6,1,5,Zone_B,clear,0,8.5,191.5
12,4,8,Zone_B,rain,0,28.2,94.3
3,5,11,Zone_D,clear,0,27.7,154.1
3,4,4,Zone_D,fog,0,27.7,138.9
5,4,7,Zone_B,clear,0,16.1,192.0
18,5,7,Zone_C,clear,0,22.7,8.8
11,5,12,Zone_A,clear,0,10.8,93.9
21,1,9,Zone_A,clear,0,23.7,56.8
6,6,7,Zone_B,clear,0,26.8,151.1
9,4,10,Zone_A,clear,0,13.4,150.0
18,2,2,Zone_C,rain,0,22.3,14.5
6,0,3,Zone_B,rain,0,21.0,182.5
2,4,9,Zone_D,clear,0,9.5,146.4
12,4,12,Zone_C,rain,0,8.0,79.2
12,0,4,Zone_A,clear,1,14.9,72.5
17,6,10,Zone_C,clear,0,34.5,0.0
19,4,4,Zone_B,clear,0,35.0,39.7
7,6,10,Zone_D,rain,0,22.6,144.2
8,5,9,Zone_B,rain,0,16.9,156.7
6,6,6,Zone_A,rain,0,14.8,150.0
0,4,9,Zone_B,rain,0,20.3,108.0
2,2,9,Zone_C,clear,0,25.9,162.4
12,6,3,Zone_A,clear,0,26.6,87.0
16,5,6,Zone_A,rain,0,15.1,0.0
23,3,6,Zone_A,clear,0,18.6,68.2
0,1,4,Zone_A,clear,0,23.2,116.6
5,1,11,Zone_B,fog,0,29.8,159.9
20,0,12,Zone_C,clear,0,35.6,29.4
5,2,1,Zone_C,clear,0,14.1,197.9
11,6,3,Zone_B,clear,0,28.9,102.5
12,1,7,Zone_A,rain,1,17.8,63.9
12,0,11,Zone_B,clear,0,20.4,105.6
14,0,7,Zone_C,fog,0,23.4,58.1
20,0,7,Zone_C,rain,1,5.6,11.9
15,1,10,Zone_B,clear,0,13.0,51.0
21,3,9,Zone_A,clear,0,28.7,65.2
20,0,10,Zone_D,snow,0,22.9,0.0
10,4,1,Zone_C,rain,0,31.3,138.4
4,3,2,Zone_B,clear,0,19.1,176.1
3,3,3,Zone_C,clear,0,34.1,180.8
2,4,11,Zone_A,clear,1,30.5,107.9
18,1,2,Zone_A,clear,0,21.0,32.4
19,1,2,Zone_B,clear,0,25.8,21.0
17,6,12,Zone_D,clear,0,18.1,12.2
14,2,3,Zone_A,rain,0,24.8,41.0
8,6,7,Zone_C,clear,1,18.5,123.7
16,1,5,Zone_D,clear,0,36.0,22.2
13,2,9,Zone_B,clear,0,26.0,95.9
14,0,12,Zone_C,fog,0,16.7,59.8
0,1,8,Zone_A,clear,0,16.4,90.4
20,1,2,Zone_C,snow,0,23.1,6.7
21,6,5,Zone_D,clear,0,8.6,19.6
21,4,1,Zone_C,rain,0,24.8,25.4
2,0,3,Zone_D,snow,0,14.3,112.5
15,5,11,Zone_C,fog,0,17.3,4.2
22,5,5,Zone_C,clear,0,21.6,54.3
10,2,9,Zone_C,snow,0,24.7,92.4
11,0,11,Zone_C,fog,0,17.5,109.1
9,5,9,Zone_B,snow,0,33.1,91.8
15,3,3,Zone_B,clear,0,25.7,49.4
7,4,11,Zone_A,clear,0,9.7,183.8
5,3,11,Zone_C,clear,0,13.0,188.4
11,5,6,Zone_C,rain,0,30.1,90.7
23,2,10,Zone_A,rain,0,18.0,98.8
20,1,10,Zone_A,clear,0,20.3,44.9
7,1,6,Zone_D,rain,0,26.2,152.9
3,1,9,Zone_A,rain,0,22.7,136.0
7,2,6,Zone_C,clear,0,25.7,195.3
17,3,3,Zone_C,clear,0,21.3,35.6
4,2,7,Zone_B,snow,0,39.0,144.1
8,2,1,Zone_D,rain,0,29.0,167.1
3,3,3,Zone_B,rain,0,10.3,140.9
21,5,3,Zone_C,clear,0,13.1,20.9
16,1,1,Zone_B,clear,0,31.2,30.7
8,4,1,Zone_D,rain,0,27.0,166.0
0,2,8,Zone_B,clear,0,23.8,115.1
20,2,8,Zone_C,fog,0,26.3,33.8
19,3,9,Zone_D,clear,0,15.3,27.9
12,5,10,Zone_B,clear,1,34.4,48.9
15,6,6,Zone_B,clear,0,21.9,33.5
12,4,12,Zone_A,rain,0,32.8,96.8
13,6,8,Zone_A,fog,0,13.9,39.1
2,2,4,Zone_A,clear,0,22.6,166.9
5,6,5,Zone_C,clear,0,29.5,148.1
17,0,8,Zone_A,clear,0,25.2,45.7
18,4,2,Zone_A,clear,0,40.8,39.6
4,2,10,Zone_C,fog,0,25.3,147.1
14,4,4,Zone_A,fog,0,16.8,38.3
1,5,1,Zone_C,snow,1,35.6,31.4
9,6,8,Zone_C,clear,0,29.2,122.6
23,0,12,Zone_D,clear,1,14.3,44.8
17,0,2,Zone_C,clear,0,12.2,4.2
12,4,2,Zone_D,clear,0,28.0,98.4
4,1,11,Zone_B,clear,0,3.1,174.8
22,4,11,Zone_C,clear,0,28.3,97.1
23,3,5,Zone_A,fog,0,18.0,64.3
0,1,11,Zone_C,rain,0,24.3,104.8
21,5,1,Zone_A,rain,0,16.5,0.0
0,0,12,Zone_A,clear,0,29.4,143.7
17,1,6,Zone_C,rain,0,19.1,14.1
14,0,12,Zone_A,clear,0,24.0,82.0
16,0,8,Zone_D,rain,0,22.1,44.4
10,0,7,Zone_D,fog,0,25.8,138.7
20,3,10,Zone_C,rain,0,21.6,11.1
21,3,6,Zone_A,snow,0,33.0,16.5
16,2,12,Zone_B,clear,0,22.0,19.2
12,5,1,Zone_C,clear,1,15.7,51.9
0,3,11,Zone_A,clear,0,18.0,104.4
1,5,11,Zone_C,rain,0,28.4,97.8
8,0,9,Zone_A,clear,0,28.2,204.9
2,5,7,Zone_D,clear,0,27.3,118.5
0,4,3,Zone_D,clear,0,20.2,95.8
20,5,4,Zone_A,snow,0,19.7,0.0
15,1,3,Zone_C,clear,0,22.8,57.8
22,4,4,Zone_B,clear,0,16.2,74.0
5,0,1,Zone_B,fog,0,18.4,153.5
16,4,3,Zone_A,snow,0,24.4,12.1
4,1,5,Zone_D,fog,0,9.9,145.1
4,2,5,Zone_B,rain,0,10.6,159.3
5,2,9,Zone_B,fog,0,26.4,175.7
2,5,5,Zone_D,fog,0,24.8,106.9
20,5,1,Zone_A,fog,0,13.5,0.0
22,3,5,Zone_A,snow,0,19.7,43.6
4,4,11,Zone_B,snow,0,26.4,124.9
20,3,7,Zone_B,clear,0,26.6,63.3
4,3,12,Zone_B,clear,0,25.8,171.8
9,4,4,Zone_A,clear,0,26.8,171.0
9,4,7,Zone_B,clear,0,19.6,162.7
18,1,10,Zone_A,fog,0,25.8,1.5
16,4,12,Zone_B,clear,0,16.8,48.9
20,4,2,Zone_C,clear,0,34.3,33.8
13,5,2,Zone_D,rain,0,15.7,51.1
8,3,11,Zone_D,clear,0,13.6,163.3
13,2,7,Zone_A,snow,0,31.7,46.1
0,0,3,Zone_A,clear,0,13.7,89.8
18,2,7,Zone_D,clear,0,22.9,27.2
12,4,3,Zone_A,clear,0,21.7,105.2
12,0,6,Zone_A,clear,0,12.7,76.1
3,4,7,Zone_A,rain,0,15.4,139.4
0,5,5,Zone_A,rain,0,27.2,53.4
16,1,7,Zone_B,clear,0,21.5,20.8
7,4,4,Zone_C,clear,0,25.5,172.3
1,0,1,Zone_A,clear,0,8.2,118.1
7,5,11,Zone_D,rain,0,32.5,143.7
6,1,8,Zone_B,clear,0,26.0,194.4
1,6,10,Zone_A,clear,0,15.8,91.6
21,5,10,Zone_D,fog,0,18.5,16.5
21,0,2,Zone_C,snow,0,35.7,19.9
2,1,9,Zone_C,clear,0,25.1,143.0
17,3,6,Zone_D,fog,0,25.3,0.0
11,6,5,Zone_D,rain,0,31.0,90.4
0,6,6,Zone_C,rain,0,27.9,61.9
21,0,10,Zone_C,clear,0,18.4,80.5
11,3,1,Zone_B,rain,0,13.5,98.1
4,5,4,Zone_C,clear,0,23.1,161.8
16,6,6,Zone_A,rain,0,32.3,0.0
15,6,6,Zone_D,rain,0,24.2,3.7
14,6,6,Zone_B,fog,0,22.1,11.3
22,3,7,Zone_C,clear,0,20.3,77.5
14,4,9,Zone_B,snow,0,21.0,29.6
4,2,9,Zone_D,clear,0,29.6,184.9
20,1,3,Zone_C,snow,1,11.6,0.0
13,0,4,Zone_B,clear,0,22.5,70.0
1,5,1,Zone_A,clear,0,35.6,115.4
10,3,12,Zone_C,rain,0,11.1,139.6
18,5,1,Zone_A,rain,0,23.2,0.0
6,6,4,Zone_C,clear,0,18.0,162.4
5,4,6,Zone_A,snow,0,22.2,148.0
1,0,12,Zone_D,rain,0,16.1,134.9
5,5,12,Zone_B,clear,0,24.5,147.0
17,4,3,Zone_C,clear,0,9.1,33.9
1,0,5,Zone_B,clear,0,29.5,143.7
17,4,9,Zone_A,rain,0,26.0,3.2
14,4,11,Zone_D,clear,0,19.2,73.5
18,2,1,Zone_A,snow,0,21.9,0.0
1,3,1,Zone_A,clear,0,14.0,110.4
19,1,2,Zone_A,rain,0,16.5,15.8
5,1,6,Zone_D,rain,0,13.8,169.6
0,0,10,Zone_B,clear,1,25.7,54.2
23,0,11,Zone_C,clear,0,26.7,78.3
14,5,9,Zone_B,fog,0,17.5,0.0
22,5,8,Zone_B,clear,0,35.0,38.3
9,2,11,Zone_C,snow,0,25.0,122.9
18,0,5,Zone_B,clear,0,33.7,12.8
16,1,8,Zone_C,clear,0,34.1,38.2
4,3,5,Zone_D,clear,0,24.6,176.3
3,2,10,Zone_B,clear,0,27.8,171.1
9,6,10,Zone_C,clear,0,18.2,146.1
23,0,3,Zone_C,rain,0,27.2,69.9
16,6,7,Zone_B,clear,0,19.4,20.8
9,6,6,Zone_B,rain,0,20.7,128.1
16,2,7,Zone_A,clear,0,20.7,39.6
19,2,5,Zone_A,fog,0,17.1,28.4
23,2,8,Zone_A,clear,0,25.2,77.4
4,0,8,Zone_A,rain,0,25.8,165.2
1,4,11,Zone_B,fog,0,30.5,105.6
5,0,5,Zone_B,clear,0,21.9,185.0
20,0,10,Zone_A,clear,0,18.0,60.2
1,5,11,Zone_D,clear,0,29.5,110.9
12,0,12,Zone_B,clear,0,16.9,90.0
10,0,7,Zone_D,clear,0,23.6,129.6
10,0,4,Zone_D,clear,1,33.1,123.4
15,2,7,Zone_A,snow,0,24.5,24.3
10,6,6,Zone_B,clear,0,11.2,126.4
18,2,12,Zone_D,clear,0,18.8,23.8
14,0,2,Zone_A,clear,0,25.6,42.1
22,5,2,Zone_D,fog,0,25.5,24.5
22,3,10,Zone_A,snow,0,23.0,14.6
15,5,7,Zone_D,clear,1,15.0,10.3
10,3,7,Zone_B,rain,0,17.1,114.7
21,4,3,Zone_B,clear,0,18.4,55.0
15,3,3,Zone_B,clear,0,3.6,49.8
7,1,2,Zone_D,snow,0,37.3,157.2
3,1,10,Zone_B,rain,0,24.9,133.6
7,3,10,Zone_B,snow,1,20.4,113.4
3,0,6,Zone_A,clear,0,31.5,182.1
23,3,11,Zone_D,clear,0,29.3,75.1
2,6,11,Zone_D,rain,0,13.9,98.9
2,1,6,Zone_D,clear,0,15.4,137.9
17,3,11,Zone_D,clear,0,27.7,17.2
18,2,9,Zone_B,clear,0,24.1,5.8
18,4,6,Zone_B,clear,0,23.3,35.3
20,2,8,Zone_B,rain,0,20.8,22.3
4,5,5,Zone_D,fog,0,6.0,115.4
17,2,12,Zone_A,clear,0,21.4,30.0
9,6,8,Zone_D,clear,0,27.3,158.4
21,6,2,Zone_A,snow,0,32.4,0.0
20,4,9,Zone_B,clear,0,33.3,49.9
5,0,6,Zone_B,rain,0,17.8,173.2
0,4,11,Zone_C,rain,0,13.5,106.2
4,0,5,Zone_D,clear,1,38.4,150.4
8,6,2,Zone_D,rain,0,26.2,119.1
11,1,10,Zone_C,rain,0,24.4,131.3
13,6,1,Zone_D,snow,1,35.0,0.0
1,3,3,Zone_B,snow,0,26.7,79.6
16,6,12,Zone_D,clear,0,24.7,7.5
13,6,10,Zone_A,clear,0,12.5,62.7
12,1,8,Zone_D,clear,0,9.7,96.3
8,1,7,Zone_D,clear,1,33.0,155.4
14,1,11,Zone_C,snow,0,30.4,16.3
21,6,9,Zone_C,rain,0,18.7,0.0
14,3,7,Zone_B,rain,0,17.6,67.9
23,0,5,Zone_C,fog,1,9.6,41.2
10,4,1,Zone_A,clear,0,24.1,137.7
15,6,4,Zone_B,clear,0,38.3,16.4
16,0,5,Zone_C,snow,0,24.4,0.0
3,0,9,Zone_A,fog,0,18.7,158.4
0,6,5,Zone_D,snow,0,10.4,28.1
7,2,9,Zone_B,clear,0,19.4,172.8
16,3,5,Zone_B,rain,0,18.4,32.1
2,0,12,Zone_D,clear,0,15.0,166.2
19,6,9,Zone_D,snow,1,19.8,0.0
14,0,12,Zone_C,clear,0,21.4,75.9
14,1,12,Zone_D,clear,0,33.4,64.2
23,5,6,Zone_C,rain,0,21.0,30.4
21,2,10,Zone_B,clear,0,31.1,65.3
13,4,1,Zone_A,clear,0,23.8,105.8
22,5,4,Zone_A,clear,0,15.8,22.1
13,2,10,Zone_D,clear,0,6.1,103.9
23,1,10,Zone_B,clear,0,21.9,103.6
1,1,12,Zone_C,fog,0,20.6,106.2
12,6,3,Zone_A,clear,0,1.8,75.9
13,1,9,Zone_C,rain,0,5.5,70.1
23,6,1,Zone_D,clear,0,15.9,69.4
18,3,7,Zone_B,clear,0,23.5,26.5
6,6,11,Zone_C,clear,0,27.7,163.1
2,5,1,Zone_D,clear,0,34.9,142.3
14,1,6,Zone_D,snow,0,25.5,52.0
22,0,12,Zone_C,clear,1,22.9,45.6
13,3,2,Zone_D,snow,0,20.1,48.8
10,1,7,Zone_C,fog,0,27.6,155.7
14,3,2,Zone_B,rain,0,23.6,66.3
12,0,3,Zone_A,fog,0,22.6,113.8
17,6,12,Zone_B,clear,0,26.2,14.2
5,1,12,Zone_B,clear,0,33.2,158.5
2,5,10,Zone_B,clear,0,31.8,105.6
18,6,5,Zone_A,snow,0,29.8,0.0
14,1,5,Zone_A,clear,1,23.2,19.1
22,0,6,Zone_B,snow,0,21.7,27.5
4,1,7,Zone_D,clear,0,22.4,202.0
9,0,7,Zone_D,clear,0,18.0,172.2
6,1,1,Zone_C,clear,0,16.7,201.8
16,1,6,Zone_B,rain,0,11.5,27.8
6,2,1,Zone_C,clear,0,12.4,198.3
21,3,6,Zone_B,clear,0,16.1,58.2
11,4,9,Zone_D,clear,0,23.4,164.2
16,2,4,Zone_C,clear,0,26.9,42.5
12,2,2,Zone_B,snow,0,19.6,68.5
19,3,4,Zone_C,clear,0,24.8,23.1
3,2,7,Zone_A,clear,0,29.7,160.9
9,0,3,Zone_C,rain,0,32.7,161.7
2,2,10,Zone_D,clear,0,19.7,147.6
8,4,6,Zone_C,rain,0,6.3,149.1
12,0,10,Zone_A,clear,0,49.4,132.5
17,5,2,Zone_A,fog,0,38.4,0.0
14,3,2,Zone_B,clear,0,28.8,49.5
3,3,1,Zone_A,clear,0,10.5,188.7
14,3,10,Zone_A,clear,0,17.0,73.1
21,0,12,Zone_A,clear,0,31.5,61.2
1,3,2,Zone_B,clear,0,22.4,138.5
14,3,7,Zone_A,rain,0,32.8,56.4
7,4,11,Zone_D,rain,0,28.2,172.1
7,1,5,Zone_B,rain,0,12.8,165.0
16,6,4,Zone_D,clear,0,24.9,0.5
11,5,7,Zone_C,rain,0,23.5,93.9
18,1,12,Zone_A,clear,0,33.5,39.8
9,1,12,Zone_C,clear,0,22.1,163.9
8,3,9,Zone_C,rain,0,11.4,174.5
4,0,8,Zone_D,snow,0,22.2,139.7
5,3,11,Zone_A,clear,0,29.0,197.7
19,1,10,Zone_C,clear,0,30.1,50.3
1,4,11,Zone_D,clear,0,26.4,119.2
23,3,2,Zone_B,clear,0,15.0,106.4
12,3,1,Zone_A,rain,0,17.7,102.4
5,3,9,Zone_D,fog,0,23.3,157.4
4,0,3,Zone_A,clear,0,32.1,185.4
0,4,9,Zone_C,clear,0,18.3,108.6
20,4,7,Zone_D,clear,1,18.4,0.0
21,6,6,Zone_A,snow,0,14.1,0.0
20,4,3,Zone_D,clear,1,14.6,14.0
5,4,3,Zone_D,fog,0,24.1,155.8
5,1,11,Zone_B,snow,0,12.5,114.3
22,3,1,Zone_A,clear,0,33.3,67.5
15,5,5,Zone_B,rain,1,31.1,0.0
3,4,10,Zone_B,clear,0,9.5,163.6
10,2,5,Zone_B,fog,0,15.0,125.3
23,2,10,Zone_A,rain,0,26.0,97.9
22,5,1,Zone_B,clear,0,15.1,45.0
8,6,7,Zone_A,clear,0,24.9,139.6
22,1,11,Zone_C,clear,0,8.6,81.4
2,2,8,Zone_A,clear,0,25.8,152.0
18,2,2,Zone_A,rain,0,15.8,15.1
7,2,8,Zone_A,rain,0,17.6,174.8
4,1,10,Zone_A,clear,0,12.2,190.0
3,3,1,Zone_C,clear,0,26.0,175.9
23,1,12,Zone_D,rain,0,19.0,77.3
5,0,10,Zone_C,rain,0,29.0,173.3
1,0,1,Zone_C,clear,1,28.2,91.3
19,2,12,Zone_D,snow,0,19.0,1.3
10,2,11,Zone_A,fog,0,6.6,119.3
3,3,11,Zone_B,clear,0,22.0,151.4
14,6,10,Zone_D,rain,0,30.2,37.7
5,5,12,Zone_C,fog,0,14.6,100.0
21,2,5,Zone_D,clear,1,23.2,30.8
16,0,8,Zone_A,rain,0,20.7,23.3
23,2,9,Zone_B,clear,0,18.0,90.9
5,3,7,Zone_C,fog,1,16.9,158.1
18,0,8,Zone_D,clear,0,31.2,31.0
1,2,5,Zone_A,clear,0,15.5,123.3
14,3,10,Zone_C,clear,0,20.0,68.0
10,6,6,Zone_D,rain,0,14.4,127.8
7,6,7,Zone_A,clear,0,19.1,157.3
18,3,9,Zone_C,clear,0,18.2,23.7
12,0,12,Zone_C,rain,0,22.6,92.7
11,0,3,Zone_A,fog,0,5.4,123.8
4,5,7,Zone_D,clear,0,19.6,146.4
5,0,1,Zone_A,fog,1,20.9,120.4
21,6,9,Zone_A,rain,1,14.6,0.0
3,3,6,Zone_A,clear,0,10.4,167.3
18,0,3,Zone_B,clear,0,36.6,38.9
19,6,2,Zone_D,clear,0,14.6,8.4
0,6,12,Zone_B,fog,0,30.1,83.0
19,0,5,Zone_C,clear,0,10.1,11.0
16,3,3,Zone_A,clear,0,19.6,30.9
11,5,2,Zone_A,clear,0,14.3,115.1
14,3,12,Zone_A,clear,1,20.7,35.4
0,0,2,Zone_D,snow,0,10.7,55.2
13,0,11,Zone_C,fog,0,24.1,50.7
5,6,2,Zone_D,clear,0,10.0,162.1
4,0,12,Zone_A,clear,0,12.7,164.6
10,5,5,Zone_A,clear,0,21.8,129.4
3,6,3,Zone_C,fog,0,20.3,113.0
12,3,6,Zone_B,clear,0,21.7,105.5
10,4,10,Zone_D,clear,0,19.5,129.9
2,1,3,Zone_C,fog,0,24.4,115.0
0,2,12,Zone_C,clear,0,23.7,117.4
5,1,12,Zone_C,rain,0,26.6,162.9
17,5,5,Zone_C,clear,0,12.9,12.3
23,3,8,Zone_B,clear,0,29.1,85.5
9,6,8,Zone_C,clear,1,19.8,88.3
4,4,4,Zone_C,clear,0,11.7,187.9
22,5,7,Zone_A,clear,0,19.8,19.0
9,6,1,Zone_D,clear,0,29.4,136.3
11,3,2,Zone_A,fog,0,23.8,108.3
1,0,1,Zone_B,rain,0,21.9,125.4
12,5,4,Zone_B,fog,0,25.7,62.6
7,2,6,Zone_B,clear,0,10.6,185.6
1,1,2,Zone_A,clear,0,37.9,153.7
19,3,2,Zone_D,rain,0,29.6,8.1
0,4,7,Zone_B,rain,0,17.9,81.1
4,0,8,Zone_D,clear,0,-0.5,173.4
8,4,2,Zone_A,fog,0,27.8,156.1
16,2,8,Zone_B,rain,0,15.2,21.9
8,4,12,Zone_B,clear,0,22.9,154.8
10,4,4,Zone_D,clear,0,16.0,140.9
14,6,6,Zone_C,clear,0,26.8,29.1
23,0,2,Zone_A,clear,0,33.2,94.8
5,4,9,Zone_C,clear,0,19.0,191.7
22,0,8,Zone_A,rain,0,19.6,47.6
2,2,10,Zone_C,clear,0,17.3,157.4
16,3,4,Zone_D,fog,0,23.0,11.6
4,0,12,Zone_C,rain,0,11.5,172.8
11,5,3,Zone_A,clear,0,20.6,103.4
17,6,1,Zone_B,snow,1,19.6,0.0
13,5,5,Zone_B,clear,1,22.8,30.4
20,3,11,Zone_D,clear,0,17.5,45.7
23,6,12,Zone_B,clear,0,21.1,58.6
10,6,3,Zone_C,clear,0,11.9,118.1
8,6,4,Zone_C,clear,0,12.6,142.9
1,1,2,Zone_D,clear,0,20.4,151.8
11,4,9,Zone_C,clear,0,20.7,150.6
2,3,12,Zone_B,snow,0,21.9,123.8
2,4,12,Zone_B,fog,0,22.4,124.6
0,0,4,Zone_D,clear,0,40.1,90.6
7,4,11,Zone_A,clear,1,27.2,149.9
21,6,4,Zone_C,clear,0,19.8,22.2
7,2,10,Zone_B,clear,0,32.9,196.7
10,5,5,Zone_B,clear,0,16.1,124.2
8,3,8,Zone_A,rain,0,29.0,170.8
4,4,8,Zone_A,clear,0,20.8,188.9
13,3,5,Zone_B,clear,0,13.0,109.0
2,3,4,Zone_A,clear,0,21.3,145.5
20,2,7,Zone_B,clear,0,13.3,37.3
4,0,10,Zone_C,rain,0,13.2,162.9
4,4,3,Zone_A,clear,0,16.7,186.5
18,1,1,Zone_C,clear,0,25.5,37.6
13,6,3,Zone_C,clear,0,13.8,65.0
3,3,7,Zone_D,clear,0,17.2,180.9
12,0,6,Zone_D,clear,0,10.5,93.6
9,1,12,Zone_D,clear,0,28.5,169.6
17,3,10,Zone_C,clear,0,27.9,41.7
7,1,1,Zone_D,clear,0,15.0,188.1
7,4,12,Zone_D,fog,0,14.7,168.6
6,4,2,Zone_B,clear,0,19.7,190.3
7,5,3,Zone_C,clear,0,27.2,156.0
13,3,10,Zone_B,clear,0,17.2,94.7
18,3,10,Zone_D,clear,0,11.2,37.4
5,5,11,Zone_A,clear,0,27.5,156.4
0,4,5,Zone_D,snow,0,16.5,66.0
22,0,9,Zone_C,rain,0,15.9,49.6
14,1,8,Zone_D,clear,0,25.9,55.2
0,3,11,Zone_C,clear,0,12.2,89.1
16,3,1,Zone_D,clear,0,28.7,51.6
0,2,12,Zone_C,fog,0,23.3,90.8
14,1,8,Zone_B,clear,0,11.7,76.0
22,5,4,Zone_B,clear,0,26.2,31.2
1,6,5,Zone_A,clear,0,32.2,95.4
13,4,5,Zone_C,clear,0,21.5,93.4
20,5,3,Zone_D,rain,1,34.8,0.0
7,3,8,Zone_B,clear,0,24.7,211.4
7,3,3,Zone_A,rain,0,21.9,185.3
18,4,1,Zone_C,clear,0,15.9,28.6
6,6,11,Zone_D,clear,0,21.1,154.0
18,1,5,Zone_D,rain,0,16.0,21.9
5,0,8,Zone_C,rain,0,26.5,156.6
5,4,6,Zone_C,snow,1,12.8,146.3
2,0,5,Zone_B,rain,0,36.2,139.2
6,3,1,Zone_B,rain,0,34.0,159.8
18,0,3,Zone_B,clear,0,15.3,25.0
7,0,3,Zone_D,fog,0,14.6,157.9
9,4,9,Zone_B,rain,1,11.5,110.3
19,5,8,Zone_C,clear,0,2.4,2.5
14,3,9,Zone_D,fog,0,21.3,31.5
14,1,2,Zone_B,clear,1,24.3,38.5
0,2,9,Zone_D,rain,0,12.1,97.7
19,0,8,Zone_C,clear,0,27.0,44.1
6,3,3,Zone_D,clear,1,32.1,167.9
3,2,8,Zone_C,clear,0,30.5,148.7
5,1,11,Zone_D,snow,0,18.8,147.1
0,2,5,Zone_C,clear,0,20.3,120.7
4,1,10,Zone_C,clear,0,21.0,188.1
22,5,9,Zone_A,snow,0,18.2,0.0
0,2,12,Zone_B,rain,0,16.5,122.5
3,1,2,Zone_B,fog,0,17.4,155.7
21,5,1,Zone_C,rain,0,26.7,19.7
1,6,11,Zone_A,clear,0,37.5,95.6
9,6,2,Zone_A,rain,0,32.7,121.2
4,0,2,Zone_C,clear,0,22.5,189.4
9,2,6,Zone_C,clear,0,31.2,164.0
0,1,9,Zone_D,clear,0,19.1,107.5
